ID;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s
677965;C115_G2;;bus;white;1665226900280;1665226900750;133.74;133.74;133.74;;0.47;0.47
678080;C115_G2;;car;black;1665226930180;1665226930840;190.88;187.33;229.91;;0.48;0.00
678501;C115_G2;;car;white;1665227024320;1665227024700;384.40;376.37;456.70;;0.20;0.00
678659;C115_G2;;car;silver;1665227060680;1665227061120;338.21;324.25;373.13;;0.28;0.00
678677;C115_G2;;car;silver;1665227064580;1665227064760;373.95;373.95;373.95;;0.18;0.00
678764;C115_G2;;car;silver;1665227083740;1665227084320;292.82;264.21;308.72;;0.58;0.00
678891;C115_G2;;car;black;1665227123580;1665227124500;126.48;80.44;194.69;;0.74;0.38
679093;C115_G2;;light;white;1665227153940;1665227154480;206.46;179.78;226.49;;0.54;0.00
679208;C115_G2;;car;silver;1665227173180;1665227173700;270.69;261.42;321.70;;0.26;0.00
679455;C115_G2;;car;black;1665227228300;1665227228720;349.03;349.03;349.03;;0.42;0.00
679894;C115_G2;;car;white;1665227314920;1665227315060;300.81;300.81;300.81;;0.14;0.00
679930;C115_G2;;car;silver;1665227321360;1665227321420;379.67;379.67;379.67;;0.06;0.00
680111;C115_G2;;car;white;1665227356240;1665227356700;209.06;209.06;209.06;;0.46;0.00
680128;C115_G2;;car;black;1665227360250;1665227361510;113.85;101.09;121.97;;1.26;1.26
680151;C115_G2;;car;black;1665227363680;1665227364820;125.25;97.28;183.72;;0.68;0.68
680228;C115_G2;;car;black;1665227373200;1665227373940;217.32;196.89;247.96;;0.30;0.00
680570;C115_G2;;light;white;1665227428160;1665227428300;310.62;310.62;310.62;;0.14;0.00
680716;C115_G2;;car;silver;1665227471440;1665227471460;278.37;278.37;278.37;;0.02;0.00
680724;C115_G2;;car;silver;1665227473680;1665227473960;205.84;205.84;205.84;;0.28;0.00
681049;C115_G2;;car;silver;1665227554300;1665227554400;324.39;324.39;324.39;;0.10;0.00
681385;C115_G2;;car;black;1665227626460;1665227626700;253.98;253.98;253.98;;0.24;0.00
681400;C115_G2;;car;silver;1665227629760;1665227629920;207.21;207.21;207.21;;0.16;0.00
681575;C115_G2;;car;black;1665227668240;1665227668540;363.68;363.68;363.68;;0.30;0.00
681649;C115_G2;;car;black;1665227697400;1665227699210;63.97;63.97;63.97;;1.81;1.81
681866;C115_G2;;car;white;1665227735700;1665227736000;256.34;256.34;256.34;;0.30;0.00
681982;C115_G2;;car;white;1665227762320;1665227762800;304.78;301.43;348.32;;0.28;0.00
682095;C115_G2;;car;black;1665227785700;1665227786060;319.21;315.99;338.52;;0.14;0.00
682105;C115_G2;;car;white;1665227788700;1665227789360;227.05;211.38;283.50;;0.46;0.00
682165;C115_G2;;car;yellow;1665227806100;1665227806120;268.74;268.74;268.74;;0.02;0.00
682193;C115_G2;;car;silver;1665227809400;1665227810300;181.36;167.03;224.33;;0.64;0.40
682207;C115_G2;;car;black;1665227813180;1665227816650;64.40;45.95;101.67;;2.34;2.32
682282;C115_G2;;car;black;1665227829760;1665227830180;361.49;336.77;429.45;;0.30;0.00
682474;C115_G2;;light;white;1665227876880;1665227877300;363.96;340.77;414.97;;0.32;0.00
682636;C115_G2;;light;white;1665227900360;1665227900560;273.59;273.59;273.59;;0.20;0.00
682755;C115_G2;;car;silver;1665227921840;1665227922280;380.09;367.01;428.02;;0.28;0.00
682917;C115_G2;;car;black;1665227960840;1665227961980;164.21;158.92;178.76;;0.80;0.26
682931;C115_G2;;car;silver;1665227964160;1665227964240;282.65;282.65;282.65;;0.08;0.00
683016;C115_G2;;car;silver;1665227980380;1665227980920;314.04;295.59;348.31;;0.40;0.00
683062;C115_G2;;car;black;1665228003520;1665228003580;320.71;320.71;320.71;;0.06;0.00
683159;C115_G2;;car;silver;1665228036600;1665228036840;194.43;194.43;194.43;;0.24;0.00
683245;C115_G2;;car;black;1665228049880;1665228050380;297.66;294.69;301.44;;0.50;0.00
683270;C115_G2;;motorcycle;undefined;1665228056400;1665228056920;275.41;247.24;303.57;;0.48;0.00
683694;C115_G2;;car;black;1665228152860;1665228153020;39.92;39.92;39.92;;0.16;0.16
683706;C115_G2;;car;silver;1665228173420;1665228184520;43.04;35.97;51.72;;11.10;11.10
684493;C115_G2;;car;silver;1665228285040;1665228285100;282.33;282.33;282.33;;0.06;0.00
684532;C115_G2;;car;black;1665228292400;1665228292980;56.74;56.74;56.74;;0.58;0.58
684580;C115_G2;;car;black;1665228300680;1665228301680;148.58;138.44;156.88;;1.00;1.00
684635;C115_G2;;car;red;1665228330340;1665228331560;104.92;104.92;104.92;;1.22;1.22
684788;C115_G2;;car;white;1665228339180;1665228339600;437.37;420.02;489.42;;0.32;0.00
685167;C115_G2;;light;white;1665228423540;1665228423940;392.91;321.86;475.61;;0.40;0.00
685351;C115_G2;;car;black;1665228450100;1665228450380;289.32;289.32;289.32;;0.28;0.00
685369;C115_G2;;light;white;1665228452000;1665228452520;321.81;312.96;336.19;;0.42;0.00
685581;C115_G2;;car;red;1665228491720;1665228492220;169.84;169.84;169.84;;0.50;0.00
685824;C115_G2;;car;black;1665228563720;1665228563920;348.88;348.88;348.88;;0.20;0.00
685834;C115_G2;;car;silver;1665228567920;1665228568420;373.67;362.41;398.07;;0.38;0.00
685940;C115_G2;;car;black;1665228596540;1665228596600;219.34;219.34;219.34;;0.06;0.00
686001;C115_G2;;car;black;1665228607980;1665228608320;188.45;188.45;188.45;;0.34;0.34
686057;C115_G2;;car;silver;1665228612920;1665228613720;33.39;16.35;129.94;;0.80;0.68
687400;C115_G2;;car;silver;1665228781940;1665228782380;433.87;401.75;488.93;;0.38;0.00
687484;C115_G2;;car;white;1665228804700;1665228804740;302.30;302.30;302.30;;0.04;0.00
687643;C115_G2;;car;black;1665228829060;1665228829540;344.65;327.84;390.87;;0.30;0.00
687948;C115_G2;;car;white;1665228904640;1665228905040;358.63;349.94;376.03;;0.18;0.00
688245;C115_G2;;bus;white;1665228960500;1665228961300;137.05;137.05;137.05;;0.80;0.80
689002;C115_G2;;car;white;1665229049320;1665229049500;334.29;334.29;334.29;;0.18;0.00
689104;C115_G2;;car;black;1665229064800;1665229065500;318.24;273.89;330.86;;0.70;0.00
689648;C115_G2;;car;black;1665229136780;1665229137220;386.53;373.10;399.96;;0.44;0.00
689731;C115_G2;;car;silver;1665229152120;1665229152200;248.65;248.65;248.65;;0.08;0.00
689882;C115_G2;;car;silver;1665229173340;1665229173980;271.33;236.46;289.50;;0.64;0.00
689900;C115_G2;;car;white;1665229176560;1665229176740;266.62;266.62;266.62;;0.18;0.00
690080;C115_G2;;car;white;1665229206240;1665229206600;404.26;389.37;431.05;;0.28;0.00
690208;C115_G2;;car;black;1665229222880;1665229223420;367.92;344.81;406.44;;0.48;0.00
690330;C115_G2;;car;black;1665229244460;1665229244740;249.57;249.57;249.57;;0.28;0.00
691055;C115_G2;;car;white;1665229339580;1665229340440;165.69;162.04;234.94;;0.40;0.00
691474;C115_G2;;light;white;1665229418200;1665229420560;84.56;69.15;122.02;;1.99;1.99
691494;C115_G2;;car;black;1665229423500;1665229426440;88.60;86.00;92.84;;2.88;1.88
691619;C115_G2;;car;white;1665229443500;1665229443560;287.44;287.44;287.44;;0.06;0.00
691643;C115_G2;;car;silver;1665229445800;1665229445820;302.00;302.00;302.00;;0.02;0.00
691676;C115_G2;;light;white;1665229452180;1665229453040;58.65;58.65;58.65;;0.86;0.86
691950;C115_G2;;car;silver;1665229524640;1665229524680;224.26;224.26;224.26;;0.04;0.00
692283;C115_G2;;car;silver;1665229583260;1665229583940;269.17;256.66;295.76;;0.50;0.00
692293;C115_G2;;car;black;1665229587100;1665229587280;225.99;225.99;225.99;;0.18;0.00
692555;C115_G2;;car;black;1665229629360;1665229629680;252.63;252.63;252.63;;0.32;0.00
692573;C115_G2;;car;black;1665229632820;1665229633200;244.15;244.15;244.15;;0.38;0.00
692596;C115_G2;;car;silver;1665229636660;1665229637220;278.80;254.65;319.87;;0.56;0.00
692982;C115_G2;;car;undefined;1665229705440;1665229705860;304.29;304.29;304.29;;0.42;0.00
693067;C115_G2;;car;black;1665229719380;1665229719960;308.90;291.20;323.28;;0.58;0.00
693112;C115_G2;;motorcycle;undefined;1665229725400;1665229725920;343.38;309.90;392.45;;0.52;0.00
693121;C115_G2;;car;black;1665229728340;1665229728900;276.30;262.88;293.37;;0.50;0.00
693246;C115_G2;;car;white;1665229753660;1665229754100;377.58;335.05;407.32;;0.44;0.00
693477;C115_G2;;car;black;1665229800580;1665229801080;354.68;338.84;399.04;;0.38;0.00
693651;C115_G2;;car;black;1665229829080;1665229829640;288.29;279.97;306.10;;0.44;0.00
693735;C115_G2;;car;black;1665229853840;1665229854260;403.47;383.60;436.59;;0.32;0.00
693776;C115_G2;;car;silver;1665229862720;1665229862860;299.83;299.83;299.83;;0.14;0.00
693850;C115_G2;;car;black;1665229875260;1665229875700;298.08;290.84;322.67;;0.44;0.00
693954;C115_G2;;car;black;1665229898280;1665229898480;355.84;355.84;355.84;;0.20;0.00
693983;C115_G2;;car;white;1665229902920;1665229903580;264.06;246.86;288.43;;0.58;0.00
694017;C115_G2;;car;black;1665229907220;1665229908060;215.13;201.80;247.71;;0.62;0.00
694416;C115_G2;;car;black;1665229970840;1665229971900;177.56;170.50;185.47;;1.06;0.00
694513;C115_G2;;car;silver;1665229982080;1665229982660;298.86;294.13;334.32;;0.34;0.00
694673;C115_G2;;car;blue;1665230003440;1665230003700;280.65;280.65;280.65;;0.26;0.00
694903;C115_G2;;car;black;1665230034660;1665230034880;261.71;261.71;261.71;;0.22;0.00
695035;C115_G2;;car;white;1665230049360;1665230050020;248.56;246.78;250.93;;0.56;0.00
695224;C115_G2;;car;black;1665230071440;1665230071640;347.42;347.42;347.42;;0.20;0.00
695618;C115_G2;;car;white;1665230111940;1665230112320;224.73;224.73;224.73;;0.38;0.00
695747;C115_G2;;car;black;1665230127260;1665230127300;283.25;283.25;283.25;;0.04;0.00
695768;C115_G2;;car;silver;1665230130660;1665230130900;320.42;320.42;320.42;;0.24;0.00
695805;C115_G2;;car;black;1665230135700;1665230135760;392.01;392.01;392.01;;0.06;0.00
696807;C115_G2;;car;white;1665230300340;1665230300880;287.45;285.33;301.22;;0.30;0.00
696821;C115_G2;;car;silver;1665230304180;1665230304440;272.04;272.04;272.04;;0.26;0.00
697007;C115_G2;;car;silver;1665230349540;1665230349560;392.47;392.47;392.47;;0.02;0.00
697071;C115_G2;;car;black;1665230365800;1665230366040;295.55;295.55;295.55;;0.24;0.00
697093;C115_G2;;car;black;1665230373360;1665230373380;279.29;279.29;279.29;;0.02;0.00
697119;C115_G2;;car;silver;1665230382820;1665230384860;46.64;46.64;46.64;;2.04;2.04
697446;C115_G2;;car;white;1665230447220;1665230447860;158.97;156.17;174.09;;0.64;0.54
697651;C115_G2;;car;black;1665230485700;1665230486360;271.85;252.57;315.23;;0.52;0.00
697794;C115_G2;;bus;white;1665230518520;1665230518760;218.40;218.40;218.40;;0.24;0.24
697967;C115_G2;;car;silver;1665230548460;1665230548580;350.88;350.88;350.88;;0.12;0.00
698144;C115_G2;;car;white;1665230589220;1665230589400;373.74;368.86;375.13;;0.18;0.00
698232;C115_G2;;car;black;1665230610440;1665230610620;317.32;317.32;317.32;;0.18;0.00
698240;C115_G2;;car;black;1665230613720;1665230614300;314.48;273.48;341.69;;0.58;0.00
698467;C115_G2;;car;silver;1665230663340;1665230663560;350.97;350.97;350.97;;0.22;0.00
698491;C115_G2;;car;silver;1665230674820;1665230675220;437.79;412.14;469.86;;0.36;0.00
698534;C115_G2;;car;black;1665230682660;1665230683210;176.24;171.37;198.18;;0.55;0.45
698733;C115_G2;;light;white;1665230722360;1665230722740;389.73;353.61;429.86;;0.38;0.00
698854;C115_G2;;bicycle;undefined;1665230749700;1665230749940;667.74;595.42;778.12;;0.24;0.00
699787;C115_G2;;car;black;1665230968480;1665230969080;323.03;308.74;368.77;;0.42;0.00
700461;C115_G2;;car;silver;1665231130160;1665231130780;299.42;281.58;333.12;;0.52;0.00
700490;C115_G2;;car;silver;1665231133680;1665231134400;258.76;240.83;266.08;;0.72;0.00
700633;C115_G2;;car;black;1665231163280;1665231163800;361.47;345.19;422.51;;0.38;0.00
701008;C115_G2;;car;black;1665231242180;1665231242480;335.11;335.11;335.11;;0.30;0.00
701103;C115_G2;;car;white;1665231270480;1665231273650;56.83;46.74;68.50;;3.17;3.17
701494;C115_G2;;light;white;1665231389520;1665231389720;303.99;303.99;303.99;;0.20;0.00
701504;C115_G2;;car;silver;1665231391520;1665231392080;313.73;293.95;344.49;;0.46;0.00
701518;C115_G2;;car;black;1665231398800;1665231399260;171.12;171.12;171.12;;0.46;0.46
701600;C115_G2;;car;white;1665231414280;1665231414980;233.60;228.36;261.58;;0.38;0.00
701759;C115_G2;;car;black;1665231457240;1665231457820;310.44;293.92;328.14;;0.58;0.00
701797;C115_G2;;car;white;1665231469840;1665231469900;367.36;367.36;367.36;;0.06;0.00
701892;C115_G2;;car;black;1665231494680;1665231495000;290.45;290.45;290.45;;0.32;0.00
701957;C115_G2;;car;black;1665231509120;1665231509580;393.98;368.30;433.94;;0.46;0.00
701981;C115_G2;;bus;white;1665231524320;1665231525120;185.77;176.58;204.86;;0.80;0.80
702148;C115_G2;;car;white;1665231566580;1665231567120;314.14;288.82;373.22;;0.40;0.00
702192;C115_G2;;car;silver;1665231573920;1665231574380;369.47;352.55;393.64;;0.34;0.00
702503;C115_G2;;car;silver;1665231648660;1665231648920;370.60;370.60;370.60;;0.26;0.00
702638;C115_G2;;car;black;1665231680860;1665231681160;224.29;224.29;224.29;;0.30;0.00
702721;C115_G2;;car;white;1665231707200;1665231707640;368.91;363.56;427.83;;0.24;0.00
702753;C115_G2;;car;black;1665231721520;1665231722060;291.85;276.96;321.62;;0.42;0.00
702835;C115_G2;;car;white;1665231752540;1665231753140;274.93;269.18;355.42;;0.30;0.00
702997;C115_G2;;car;silver;1665231775900;1665231776460;306.39;288.16;324.61;;0.56;0.00
703024;C115_G2;;car;black;1665231777980;1665231778700;246.62;233.19;284.99;;0.54;0.00
703334;C115_G2;;light;white;1665231853580;1665231854120;302.67;282.71;377.50;;0.38;0.00
703597;C115_G2;;car;silver;1665231913640;1665231914180;275.33;260.96;288.46;;0.54;0.00
703628;C115_G2;;car;white;1665231925300;1665231925900;307.24;286.25;325.61;;0.60;0.00
703908;C115_G2;;motorcycle;undefined;1665231983320;1665231983740;399.44;341.57;431.60;;0.28;0.00
704047;C115_G2;;car;black;1665232014820;1665232014840;404.45;404.45;404.45;;0.02;0.00
704071;C115_G2;;car;black;1665232023440;1665232023700;324.13;324.13;324.13;;0.26;0.00
704370;C115_G2;;car;white;1665232109120;1665232109680;313.83;312.22;337.95;;0.32;0.00
704599;C115_G2;;car;black;1665232168000;1665232168940;117.46;117.46;117.46;;0.94;0.00
704770;C115_G2;;car;black;1665232199200;1665232199680;331.51;315.78;347.23;;0.48;0.00
704785;C115_G2;;car;yellow;1665232207860;1665232208660;203.92;186.35;246.61;;0.80;0.00
704921;C115_G2;;car;white;1665232231760;1665232231980;357.99;357.99;357.99;;0.22;0.00
705459;C115_G2;;car;black;1665232365440;1665232365920;223.40;223.40;223.40;;0.48;0.00
705650;C115_G2;;car;white;1665232405980;1665232406540;307.45;295.06;328.63;;0.56;0.00
706169;C115_G2;;bus;black;1665232583980;1665232584260;184.12;184.12;184.12;;0.28;0.28
706278;C115_G2;;car;black;1665232618600;1665232619100;414.62;389.93;437.41;;0.50;0.00
706282;C115_G2;;bus;white;1665232626860;1665232627780;194.15;191.90;201.34;;0.92;0.92
706435;C115_G2;;car;white;1665232688000;1665232688180;326.88;326.88;326.88;;0.18;0.00
706725;C115_G2;;light;white;1665232761280;1665232761840;328.60;324.39;396.03;;0.34;0.00
706772;C115_G2;;car;black;1665232773260;1665232773920;276.81;272.20;350.57;;0.34;0.00
706848;C115_G2;;light;white;1665232788260;1665232788300;375.63;375.63;375.63;;0.04;0.00
706860;C115_G2;;car;silver;1665232792880;1665232792900;411.31;411.31;411.31;;0.02;0.00
707110;C115_G2;;car;black;1665232834300;1665232834660;337.86;337.86;337.86;;0.36;0.00
707258;C115_G2;;bus;white;1665232880540;1665232880800;329.83;329.83;329.83;;0.26;0.00
707584;C115_G2;;light;white;1665232943700;1665232944240;361.02;317.25;408.15;;0.54;0.00
707685;C115_G2;;car;black;1665232987160;1665232987840;188.37;188.37;188.37;;0.68;0.00
707762;C115_G2;;car;silver;1665232999300;1665232999420;356.62;356.62;356.62;;0.12;0.00
708139;C115_G2;;light;white;1665233129940;1665233130480;275.92;264.45;285.15;;0.54;0.00
708193;C115_G2;;car;black;1665233142120;1665233142440;227.84;227.84;227.84;;0.32;0.00
708235;C115_G2;;light;white;1665233150400;1665233150900;417.92;369.75;510.85;;0.50;0.00
708630;C115_G2;;car;black;1665233270520;1665233270980;214.69;214.69;214.69;;0.46;0.00
708770;C115_G2;;car;white;1665233318180;1665233318320;214.21;214.21;214.21;;0.14;0.00
709312;C115_G2;;car;blue;1665233464260;1665233464700;438.54;418.44;559.19;;0.28;0.00
709564;C115_G2;;car;red;1665233556940;1665233557180;357.97;357.97;357.97;;0.24;0.00
709571;C115_G2;;car;silver;1665233564500;1665233564700;334.93;334.93;334.93;;0.20;0.00
709993;C115_G2;;car;black;1665233704020;1665233704340;267.18;267.18;267.18;;0.32;0.00
710138;C115_G2;;car;white;1665233753060;1665233753320;346.34;346.34;346.34;;0.26;0.00
710154;C115_G2;;car;white;1665233747720;1665233748260;302.91;282.85;340.16;;0.40;0.00
710166;C115_G2;;car;black;1665233750120;1665233750840;350.04;320.90;395.83;;0.72;0.00
710175;C115_G2;;car;red;1665233755040;1665233755220;372.75;372.75;372.75;;0.18;0.00
710200;C115_G2;;car;white;1665233761280;1665233762060;206.30;201.09;239.31;;0.44;0.00
710977;C115_G2;;motorcycle;undefined;1665233969180;1665233969460;276.28;276.28;276.28;;0.28;0.00
711202;C115_G2;;car;white;1665234027380;1665234027620;306.98;306.98;306.98;;0.24;0.00
711753;C115_G2;;car;silver;1665234171800;1665234172060;322.10;322.10;322.10;;0.26;0.00
711856;C115_G2;;car;black;1665234200120;1665234200400;329.98;329.98;329.98;;0.28;0.00
712100;C115_G2;;car;red;1665234252640;1665234253160;385.45;359.86;449.42;;0.42;0.00
712594;C115_G2;;car;black;1665234365020;1665234365100;395.57;395.57;395.57;;0.08;0.00
712698;C115_G2;;car;black;1665234395040;1665234395400;286.74;286.74;286.74;;0.36;0.00
712915;C115_G2;;car;black;1665234457540;1665234457820;321.34;321.34;321.34;;0.28;0.00
712951;C115_G2;;bicycle;undefined;1665234468580;1665234468760;335.35;331.80;336.36;;0.18;0.00
713201;C115_G2;;motorcycle;black;1665234539180;1665234539320;525.77;525.77;525.77;;0.14;0.00
713539;C115_G2;;car;black;1665234623660;1665234624100;271.03;271.03;271.03;;0.44;0.00
713647;C115_G2;;light;white;1665234661900;1665234662780;183.59;150.94;260.32;;0.88;0.39
713801;C115_G2;;motorcycle;undefined;1665234697160;1665234697760;294.30;283.06;333.65;;0.36;0.00
714758;C115_G2;;bus;white;1665234964520;1665234965120;204.43;198.69;281.94;;0.58;0.00
715052;C115_G2;;car;black;1665235035480;1665235035820;287.17;287.17;287.17;;0.34;0.00
715298;C115_G2;;car;silver;1665235127220;1665235127880;277.49;255.55;311.25;;0.66;0.00
715778;C115_G2;;car;white;1665235217300;1665235217800;332.80;314.92;390.90;;0.34;0.00
715977;C115_G2;;car;black;1665235266320;1665235266540;308.68;308.68;308.68;;0.22;0.00
716207;C115_G2;;car;black;1665235316940;1665235317540;368.12;317.52;452.46;;0.48;0.00
716383;C115_G2;;car;silver;1665235373840;1665235374460;274.61;270.69;356.91;;0.44;0.00
716491;C115_G2;;car;black;1665235413440;1665235413920;229.76;229.76;229.76;;0.48;0.00
716656;C115_G2;;car;silver;1665235482460;1665235482720;388.41;388.41;388.41;;0.26;0.00
716670;C115_G2;;car;black;1665235492880;1665235492960;433.10;433.10;433.10;;0.08;0.00
716712;C115_G2;;car;silver;1665235512260;1665235512500;388.22;388.22;388.22;;0.24;0.00
716717;C115_G2;;motorcycle;undefined;1665235513800;1665235514200;440.51;405.55;499.02;;0.40;0.00
716878;C115_G2;;car;black;1665235564020;1665235564400;377.48;357.30;421.87;;0.32;0.00
717138;C115_G2;;car;black;1665235629040;1665235629440;411.73;366.59;517.06;;0.20;0.00
717354;C115_G2;;car;silver;1665235688140;1665235688760;282.46;266.63;306.19;;0.60;0.00
718037;C115_G2;;car;white;1665235879300;1665235879660;402.06;371.54;436.35;;0.36;0.00
718173;C115_G2;;car;silver;1665235901120;1665235901700;316.34;287.22;374.57;;0.54;0.00
718744;C115_G2;;car;silver;1665235993820;1665235994100;453.54;436.03;506.06;;0.08;0.00
718971;C115_G2;;car;white;1665236029140;1665236029660;362.73;356.65;447.85;;0.30;0.00
719686;C115_G2;;car;black;1665236175260;1665236175760;172.29;172.29;172.29;;0.50;0.00
719911;C115_G2;;car;black;1665236205560;1665236206000;409.32;402.94;511.31;;0.34;0.00
720674;C115_G2;;car;silver;1665236365100;1665236365120;510.80;510.80;510.80;;0.02;0.00
720850;C115_G2;;car;black;1665236393680;1665236393740;390.07;390.07;390.07;;0.06;0.00
720982;C115_G2;;car;white;1665236412120;1665236412720;319.07;293.73;364.13;;0.50;0.00
721765;C115_G2;;car;white;1665236540720;1665236541000;247.11;247.11;247.11;;0.28;0.00
722287;C115_G2;;car;silver;1665236634440;1665236635060;275.14;225.88;331.23;;0.62;0.00
722615;C115_G2;;car;silver;1665236682220;1665236682720;302.45;281.76;347.26;;0.38;0.00
723145;C115_G2;;motorcycle;undefined;1665236797500;1665236798220;240.65;230.75;251.78;;0.68;0.00
723164;C115_G2;;car;black;1665236800980;1665236801460;199.62;199.62;199.62;;0.48;0.00
723813;C115_G2;;car;silver;1665236909000;1665236909560;295.56;283.60;329.06;;0.38;0.00
724019;C115_G2;;car;black;1665236945060;1665236945500;387.88;379.57;433.56;;0.26;0.00
724306;C115_G2;;car;black;1665236994760;1665236995120;312.62;312.62;312.62;;0.36;0.00
724405;C115_G2;;car;white;1665237018440;1665237018860;385.77;355.88;440.56;;0.34;0.00
724605;C115_G2;;car;silver;1665237053960;1665237054200;357.35;357.35;357.35;;0.24;0.00
724905;C115_G2;;car;white;1665237100760;1665237100820;308.05;308.05;308.05;;0.06;0.00
725250;C115_G2;;car;black;1665237164780;1665237165140;330.62;300.69;540.09;;0.16;0.00
725572;C115_G2;;motorcycle;black;1665237217140;1665237217400;459.87;399.40;517.93;;0.26;0.00
725704;C115_G2;;car;black;1665237245480;1665237247670;53.69;53.69;53.69;;2.19;2.19
725924;C115_G2;;car;black;1665237282500;1665237283000;355.06;324.92;382.88;;0.50;0.00
725937;C115_G2;;car;black;1665237288460;1665237288900;299.33;292.51;302.83;;0.44;0.00
726454;C115_G2;;car;black;1665237392720;1665237393220;360.39;333.95;413.66;;0.50;0.00
726569;C115_G2;;car;black;1665237419760;1665237419980;319.87;319.87;319.87;;0.22;0.00
726701;C115_G2;;motorcycle;undefined;1665237451080;1665237451380;370.94;370.94;370.94;;0.30;0.00
727108;C115_G2;;car;white;1665237499380;1665237499660;253.64;253.64;253.64;;0.28;0.00
727179;C115_G2;;car;black;1665237505740;1665237506040;291.72;291.72;291.72;;0.30;0.00
727679;C115_G2;;car;silver;1665237586760;1665237587570;115.48;115.48;115.48;;0.81;0.81
727829;C115_G2;;bus;white;1665237616400;1665237617260;57.36;57.36;57.36;;0.86;0.86
728359;C115_G2;;car;white;1665237712740;1665237712820;330.61;330.61;330.61;;0.08;0.00
728913;C115_G2;;car;white;1665237806300;1665237806360;279.24;279.24;279.24;;0.06;0.00
729221;C115_G2;;car;silver;1665237844320;1665237845120;227.55;203.09;260.63;;0.80;0.00
729238;C115_G2;;car;silver;1665237848360;1665237848500;272.08;272.08;272.08;;0.14;0.00
729346;C115_G2;;car;black;1665237873660;1665237874040;76.02;76.02;76.02;;0.38;0.38
730037;C115_G2;;car;silver;1665237973500;1665237973820;231.79;231.79;231.79;;0.32;0.00
730046;C115_G2;;car;black;1665237975720;1665237975880;242.06;242.06;242.06;;0.16;0.00
730056;C115_G2;;car;black;1665237978320;1665237978720;255.99;255.99;255.99;;0.40;0.00
730856;C115_G2;;car;black;1665238106680;1665238107160;336.63;308.77;369.55;;0.48;0.00
731079;C115_G2;;car;black;1665238153920;1665238154200;106.79;102.16;110.27;;0.28;0.16
731301;C115_G2;;car;black;1665238188380;1665238188820;222.61;222.61;222.61;;0.44;0.00
731528;C115_G2;;car;black;1665238238860;1665238239180;278.31;278.31;278.31;;0.32;0.00
731567;C115_G2;;bus;white;1665238246480;1665238246820;350.16;328.55;374.48;;0.34;0.00
731583;C115_G2;;car;black;1665238253150;1665238254240;75.87;75.87;75.87;;1.09;1.09
731626;C115_G2;;car;black;1665238258160;1665238258780;304.58;260.93;351.43;;0.62;0.00
731699;C115_G2;;car;red;1665238271180;1665238271940;174.04;162.53;306.44;;0.50;0.00
731775;C115_G2;;car;white;1665238287660;1665238288420;211.23;204.76;272.69;;0.42;0.00
731910;C115_G2;;car;white;1665238328500;1665238328560;339.37;339.37;339.37;;0.06;0.00
731944;C115_G2;;car;white;1665238333680;1665238334520;103.85;71.78;109.19;;0.84;0.12
732226;C115_G2;;heavy;black;1665238369180;1665238369720;234.93;192.18;286.39;;0.54;0.24
732444;C115_G2;;car;silver;1665238418460;1665238419200;255.42;227.06;300.06;;0.74;0.00
732630;C115_G2;;car;black;1665238461460;1665238461520;329.97;329.97;329.97;;0.06;0.00
732674;C115_G2;;car;black;1665238475000;1665238475080;104.48;104.48;104.48;;0.08;0.08
733111;C115_G2;;car;white;1665238580040;1665238580520;276.44;257.18;315.91;;0.48;0.00
733400;C115_G2;;bus;white;1665238623640;1665238624160;130.90;130.90;130.90;;0.52;0.52
733616;C115_G2;;car;red;1665238660320;1665238660500;289.80;289.80;289.80;;0.18;0.00
734046;C115_G2;;car;silver;1665238739980;1665238740100;285.85;285.85;285.85;;0.12;0.00
734247;C115_G2;;car;silver;1665238760920;1665238761440;329.44;314.50;368.27;;0.36;0.00
734745;C115_G2;;heavy;blue;1665238851220;1665238852610;225.07;82.63;297.03;;1.31;0.13
735688;C115_G2;;car;silver;1665239022740;1665239023400;281.14;253.37;337.83;;0.46;0.00
735801;C115_G2;;car;silver;1665239043540;1665239044100;284.93;274.87;322.64;;0.38;0.00
735871;C115_G2;;heavy;black;1665239049600;1665239050580;253.80;217.07;334.62;;0.96;0.00
736130;C115_G2;;car;black;1665239085360;1665239086080;311.61;273.35;369.01;;0.60;0.00
736186;C115_G2;;car;black;1665239095760;1665239096040;217.14;217.14;217.14;;0.28;0.00
736205;C115_G2;;car;black;1665239100540;1665239105300;43.05;39.30;88.03;;4.42;4.42
736457;C115_G2;;car;black;1665239129580;1665239130160;141.33;141.33;141.33;;0.58;0.00
737094;C115_G2;;car;black;1665239233680;1665239234660;182.06;162.45;246.52;;0.60;0.00
737212;C115_G2;;car;white;1665239248640;1665239249180;339.22;293.66;385.26;;0.54;0.00
737519;C115_G2;;car;silver;1665239316180;1665239316280;453.90;453.90;453.90;;0.10;0.00
737552;C115_G2;;car;black;1665239323140;1665239323600;424.85;387.81;485.04;;0.42;0.00
737789;C115_G2;;car;black;1665239372220;1665239372520;311.55;311.55;311.55;;0.30;0.00
738259;C115_G2;;car;black;1665239444060;1665239444200;344.38;344.38;344.38;;0.14;0.00
738532;C115_G2;;light;white;1665239503000;1665239503260;398.96;398.96;398.96;;0.26;0.00
