ID;;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s;;
1479954;79;C115_G1;;car;silver;1665932268440;1665932268760;358.76;346.18;396.49;;0.32;0.00;;
1480765;811;C115_G1;;car;red;1665932520100;1665932520400;305.53;292.72;306.44;;0.30;0.00;;
1480853;88;C115_G1;;car;silver;1665932539620;1665932539680;614.05;614.05;614.05;;0.06;0.00;;
1481047;194;C115_G1;;car;black;1665932608220;1665932608360;421.55;421.55;421.55;;0.14;0.00;;
1481785;738;C115_G1;;car;silver;1665932780880;1665932781040;475.56;475.56;475.56;;0.16;0.00;;
1481801;16;C115_G1;;car;silver;1665932783080;1665932783220;389.86;389.86;389.86;;0.14;0.00;;
1481834;33;C115_G1;;car;black;1665932787560;1665932787760;448.10;437.44;490.72;;0.20;0.00;;
1482009;175;C115_G1;;car;white;1665932830420;1665932830440;431.13;431.13;431.13;;0.02;0.00;;
1482217;208;C115_G1;;car;white;1665932891240;1665932891320;466.90;466.90;466.90;;0.08;0.00;;
1482761;544;C115_G1;;car;silver;1665933047960;1665933047980;526.80;526.80;526.80;;0.02;0.00;;
1484186;1425;C115_G1;;car;black;1665933579340;1665933579520;605.32;604.77;605.60;;0.18;0.00;;
1484747;561;C115_G1;;car;black;1665933763020;1665933763080;387.12;387.12;387.12;;0.06;0.00;;
1485099;352;C115_G1;;car;black;1665933884880;1665933885000;763.27;763.27;763.27;;0.12;0.00;;
1485448;349;C115_G1;;car;white;1665934047700;1665934047720;580.17;580.17;580.17;;0.02;0.00;;
1485771;323;C115_G1;;car;black;1665934192400;1665934192440;282.65;282.65;282.65;;0.04;0.00;;
1486638;867;C115_G1;;car;black;1665934469520;1665934469700;423.45;423.45;423.45;;0.18;0.00;;
1486884;246;C115_G1;;car;black;1665934567400;1665934567600;449.07;440.51;461.91;;0.20;0.00;;
1486957;73;C115_G1;;car;black;1665934593420;1665934593460;326.53;326.53;326.53;;0.04;0.00;;
1487673;716;C115_G1;;car;black;1665934899760;1665934899920;548.70;540.42;556.97;;0.16;0.00;;
1488058;385;C115_G1;;car;black;1665935040480;1665935040580;503.89;503.89;503.89;;0.10;0.00;;
1488375;317;C115_G1;;car;black;1665935143580;1665935143660;432.26;432.26;432.26;;0.08;0.00;;
1488540;165;C115_G1;;car;silver;1665935232140;1665935232180;449.48;449.48;449.48;;0.04;0.00;;
1488550;10;C115_G1;;car;black;1665935239740;1665935239860;353.98;353.98;353.98;;0.12;0.00;;
1489035;485;C115_G1;;car;silver;1665935421420;1665935421620;545.63;522.10;551.51;;0.20;0.00;;
1489338;303;C115_G1;;car;black;1665935516880;1665935517020;292.56;292.56;292.56;;0.14;0.00;;
1489537;199;C115_G1;;car;silver;1665935572780;1665935573060;310.85;310.85;310.85;;0.28;0.00;;
1489550;13;C115_G1;;car;white;1665935576180;1665935576280;298.15;298.15;298.15;;0.10;0.00;;
1490067;517;C115_G1;;car;white;1665935722060;1665935722260;574.97;566.58;594.54;;0.20;0.00;;
1490884;817;C115_G1;;car;white;1665935897980;1665935898000;433.83;433.83;433.83;;0.02;0.00;;
1491059;175;C115_G1;;car;white;1665935952860;1665935953000;457.93;457.93;457.93;;0.14;0.00;;
1492659;1600;C115_G1;;car;black;1665936334580;1665936334680;472.21;472.21;472.21;;0.10;0.00;;
1493047;388;C115_G1;;car;silver;1665936424260;1665936424540;310.73;303.30;324.11;;0.28;0.00;;
1493138;91;C115_G1;;car;black;1665936442380;1665936442500;670.63;670.63;670.63;;0.12;0.00;;
1493851;713;C115_G1;;car;silver;1665936646720;1665936646920;506.20;474.91;514.02;;0.20;0.00;;
1494526;675;C115_G1;;car;silver;1665936866640;1665936866740;489.96;489.96;489.96;;0.10;0.00;;
1494918;392;C115_G1;;car;black;1665936994800;1665936994960;563.14;540.54;570.68;;0.16;0.00;;
1495182;264;C115_G1;;car;silver;1665937055120;1665937055180;400.01;400.01;400.01;;0.06;0.00;;
1495585;403;C115_G1;;car;silver;1665937171520;1665937171540;428.18;428.18;428.18;;0.02;0.00;;
1495688;103;C115_G1;;car;silver;1665937196200;1665937196280;445.75;445.75;445.75;;0.08;0.00;;
1496027;339;C115_G1;;car;silver;1665937296220;1665937296400;512.23;494.63;521.04;;0.18;0.00;;
1496354;327;C115_G1;;car;black;1665937361440;1665937361640;361.73;361.73;361.73;;0.20;0.00;;
1496586;232;C115_G1;;car;black;1665937432020;1665937432100;433.84;433.84;433.84;;0.08;0.00;;
1496612;26;C115_G1;;car;silver;1665937437520;1665937437540;354.35;354.35;354.35;;0.02;0.00;;
1497123;511;C115_G1;;car;black;1665937588340;1665937588480;360.09;360.09;360.09;;0.14;0.00;;
1497232;109;C115_G1;;car;black;1665937619760;1665937619960;457.89;423.89;461.67;;0.20;0.00;;
1497479;247;C115_G1;;car;black;1665937695060;1665937695140;377.10;377.10;377.10;;0.08;0.00;;
1497497;18;C115_G1;;car;black;1665937698720;1665937698980;291.31;291.31;291.31;;0.26;0.00;;
1497506;9;C115_G1;;car;black;1665937702560;1665937702800;343.36;343.36;343.36;;0.24;0.00;;
1497810;304;C115_G1;;car;white;1665937785840;1665937785960;481.81;481.81;481.81;;0.12;0.00;;
1497882;72;C115_G1;;car;red;1665937810060;1665937810300;418.10;418.10;418.10;;0.24;0.00;;
1498373;491;C115_G1;;car;silver;1665937949060;1665937949400;287.75;281.33;303.14;;0.34;0.00;;
1498393;20;C115_G1;;car;black;1665937956120;1665937956380;344.88;330.33;353.98;;0.26;0.00;;
1498807;414;C115_G1;;car;black;1665938050320;1665938050480;473.20;463.67;478.92;;0.16;0.00;;
1498831;24;C115_G1;;car;black;1665938058780;1665938059000;325.27;325.27;325.27;;0.22;0.00;;
1498843;12;C115_G1;;car;black;1665938062600;1665938062620;383.79;383.79;383.79;;0.02;0.00;;
1498846;3;C115_G1;;car;silver;1665938067260;1665938067460;269.85;269.85;269.85;;0.20;0.00;;
1499292;446;C115_G1;;car;silver;1665938216180;1665938216200;582.18;582.18;582.18;;0.02;0.00;;
1500810;1518;C115_G1;;car;silver;1665938721900;1665938721980;381.87;381.87;381.87;;0.08;0.00;;
1500845;35;C115_G1;;car;silver;1665938736500;1665938736680;448.38;448.38;448.38;;0.18;0.00;;
1502029;1184;C115_G1;;car;black;1665939086760;1665939087020;327.51;327.51;327.51;;0.26;0.00;;
1502712;683;C115_G1;;car;black;1665939350900;1665939351020;495.17;495.17;495.17;;0.12;0.00;;
1502807;95;C115_G1;;car;blue;1665939386720;1665939386820;384.90;384.90;384.90;;0.10;0.00;;
1503157;350;C115_G1;;car;black;1665939543820;1665939544260;187.85;187.85;187.85;;0.44;0.44;;
1503405;248;C115_G1;;car;black;1665939625160;1665939625280;525.49;525.49;525.49;;0.12;0.00;;
1503479;74;C115_G1;;car;silver;1665939650880;1665939650960;638.14;638.14;638.14;;0.08;0.00;;
1503549;70;C115_G1;;car;black;1665939674780;1665939674860;379.35;379.35;379.35;;0.08;0.00;;
1503793;244;C115_G1;;car;black;1665939781820;1665939781860;648.87;648.87;648.87;;0.04;0.00;;
1504772;979;C115_G1;;car;black;1665940222240;1665940222420;533.73;530.40;560.39;;0.18;0.00;;
1504875;103;C115_G1;;car;silver;1665940249600;1665940249640;472.67;472.67;472.67;;0.04;0.00;;
1506465;1590;C115_G1;;car;black;1665940925640;1665940925740;430.25;430.25;430.25;;0.10;0.00;;
1506513;48;C115_G1;;car;silver;1665940942140;1665940942180;467.60;467.60;467.60;;0.04;0.00;;
1506636;123;C115_G1;;car;silver;1665940996140;1665940996160;532.91;532.91;532.91;;0.02;0.00;;
1506955;319;C115_G1;;car;white;1665941196040;1665941196100;459.51;459.51;459.51;;0.06;0.00;;
1506992;37;C115_G1;;car;silver;1665941204160;1665941204380;475.98;475.98;475.98;;0.22;0.00;;
1508395;1403;C115_G1;;car;white;1665941786350;1665941786960;82.76;82.76;82.76;;0.61;0.61;;
1509473;1078;C115_G1;;car;silver;1665942150420;1665942150540;421.21;421.21;421.21;;0.12;0.00;;
1510410;937;C115_G1;;car;black;1665942444620;1665942444820;483.26;473.02;490.08;;0.20;0.00;;
1510541;131;C115_G1;;car;black;1665942484750;1665942484980;201.98;201.98;201.98;;0.23;0.23;;
1511213;672;C115_G1;;car;black;1665942679120;1665942679140;399.72;399.72;399.72;;0.02;0.00;;
1512599;1386;C115_G1;;car;silver;1665943107620;1665943107640;507.10;507.10;507.10;;0.02;0.00;;
1513676;1077;C115_G1;;car;silver;1665943550700;1665943551040;288.62;283.07;294.87;;0.34;0.00;;
1513751;75;C115_G1;;car;blue;1665943604320;1665943604540;446.37;446.37;446.37;;0.22;0.00;;
1513768;17;C115_G1;;car;black;1665943607020;1665943607120;468.67;468.67;468.67;;0.10;0.00;;
1515107;1339;C115_G1;;car;blue;1665944119600;1665944119820;429.99;429.86;431.29;;0.22;0.00;;
1515251;144;C115_G1;;car;blue;1665944183780;1665944184630;168.49;160.66;172.75;;0.85;0.85;;
1516330;1079;C115_G1;;car;red;1665944581780;1665944581960;523.61;523.61;523.61;;0.18;0.00;;
1517218;888;C115_G1;;car;blue;1665944875040;1665944875240;501.25;499.96;503.18;;0.20;0.00;;
1517623;405;C115_G1;;car;blue;1665945053120;1665945053140;417.67;417.67;417.67;;0.02;0.00;;
1517637;14;C115_G1;;car;silver;1665945057880;1665945057980;371.01;371.01;371.01;;0.10;0.00;;
1517712;75;C115_G1;;car;white;1665945096620;1665945096760;301.64;301.64;301.64;;0.14;0.00;;
1517732;20;C115_G1;;car;blue;1665945104840;1665945105040;456.65;455.33;457.54;;0.20;0.00;;
1518417;685;C115_G1;;bus;blue;1665945439040;1665945439220;323.21;323.21;323.21;;0.18;0.18;;
1519985;1568;C115_G1;;car;blue;1665946278140;1665946278160;550.48;550.48;550.48;;0.02;0.00;;
1520221;236;C115_G1;;car;silver;1665946392840;1665946392860;548.79;548.79;548.79;;0.02;0.00;;
1520650;429;C115_G1;;car;undefined;1665946596660;1665946596820;485.38;485.38;485.38;;0.16;0.00;;
1521855;1205;C115_G1;;car;red;1665947129020;1665947129320;372.18;365.79;389.73;;0.30;0.00;;
1521858;3;C115_G1;;car;black;1665947131000;1665947131180;384.31;384.31;384.31;;0.18;0.00;;
1522754;896;C115_G1;;car;white;1665947697220;1665947697240;239.92;239.92;239.92;;0.02;0.00;;
1523210;456;C115_G1;;car;black;1665948057460;1665948057660;536.04;536.04;536.04;;0.20;0.00;;
1523506;296;C115_G1;;car;silver;1665948257660;1665948257860;495.76;485.17;496.94;;0.20;0.00;;
1524157;651;C115_G1;;car;blue;1665948607280;1665948607480;466.48;466.48;466.48;;0.20;0.00;;
1524921;764;C115_G1;;car;blue;1665949326600;1665949326920;349.84;345.86;350.75;;0.32;0.00;;
1525121;200;C115_G1;;car;black;1665949498060;1665949498280;378.16;374.84;411.40;;0.22;0.00;;
1525776;655;C115_G1;;car;red;1665949892560;1665949892780;458.36;458.06;461.29;;0.22;0.00;;
1526130;354;C115_G1;;car;silver;1665950113040;1665950113260;573.03;573.03;573.03;;0.22;0.00;;
1531422;5292;C115_G1;;car;black;1665955366760;1665955367000;390.51;390.51;390.51;;0.24;0.00;;
1532442;1020;C115_G1;;car;black;1665956624440;1665956624660;467.91;466.19;468.89;;0.22;0.00;;
1533065;623;C115_G1;;car;blue;1665957212620;1665957212860;417.18;417.18;417.18;;0.24;0.00;;
1533410;345;C115_G1;;car;silver;1665957730640;1665957730720;303.94;303.94;303.94;;0.08;0.00;;
1535690;2280;C115_G1;;car;blue;1665960793360;1665960793440;1131.57;1120.70;1142.45;;0.08;0.00;;
1544830;9140;C115_G1;;bus;blue;1665987684990;1665987685170;637.87;625.44;650.29;;0.18;0.18;;
1566281;21451;C115_G1;;light;white;1666000642700;1666000642810;357.92;357.92;357.92;;0.11;0.11;;
1567083;802;C115_G1;;light;undefined;1666000953060;1666000953070;737.20;737.20;737.20;;0.01;0.00;;
1567330;247;C115_G1;;bus;blue;1666001062540;1666001063420;371.55;184.79;536.21;;0.66;0.66;;
1578262;10932;C115_G1;;car;silver;1666004645480;1666004646040;255.62;245.07;274.62;;0.56;0.56;;
1796410;218148;C115_G1;;car;undefined;1666116718780;1666116718960;468.90;467.79;469.04;;0.18;0.00;;
2045648;249238;C115_G1;;car;black;1666525746420;1666525746540;485.56;485.56;485.56;;0.12;0.00;;
2045745;97;C115_G1;;car;silver;1666525776200;1666525776360;349.34;349.34;349.34;;0.16;0.00;;
2046037;292;C115_G1;;car;black;1666525820280;1666525820360;550.87;550.87;550.87;;0.08;0.00;;
2046038;1;C115_G1;;car;red;1666525824540;1666525824620;1499.08;1478.93;1519.23;;0.08;0.00;;
2046124;86;C115_G1;;car;black;1666525852100;1666525852120;542.98;542.98;542.98;;0.02;0.00;;
2046532;408;C115_G1;;car;white;1666526002600;1666526002700;500.47;500.47;500.47;;0.10;0.00;;
2046679;147;C115_G1;;car;red;1666526052680;1666526052720;345.07;345.07;345.07;;0.04;0.00;;
2047554;875;C115_G1;;car;white;1666526184640;1666526184840;388.79;386.00;392.99;;0.20;0.00;;
2047748;194;C115_G1;;car;silver;1666526241500;1666526241600;489.91;489.91;489.91;;0.10;0.00;;
2048084;336;C115_G1;;car;silver;1666526339480;1666526339540;567.12;567.12;567.12;;0.06;0.00;;
2048123;39;C115_G1;;car;black;1666526360720;1666526360940;391.38;382.93;396.21;;0.22;0.00;;
2048332;209;C115_G1;;car;silver;1666526421200;1666526421240;361.09;361.09;361.09;;0.04;0.00;;
2048431;99;C115_G1;;car;silver;1666526442680;1666526442800;403.08;403.08;403.08;;0.12;0.00;;
2048602;171;C115_G1;;light;white;1666526476080;1666526476280;668.37;643.26;693.47;;0.20;0.00;;
2048637;35;C115_G1;;car;black;1666526481740;1666526481900;346.15;333.62;350.32;;0.16;0.00;;
2048862;225;C115_G1;;car;silver;1666526539120;1666526539300;564.53;555.89;594.77;;0.18;0.00;;
2048906;44;C115_G1;;car;silver;1666526554640;1666526554800;557.90;555.69;573.33;;0.16;0.00;;
2050272;1366;C115_G1;;car;white;1666526811340;1666526811420;545.50;545.50;545.50;;0.08;0.00;;
2051118;846;C115_G1;;car;black;1666526999340;1666526999540;409.67;408.22;422.76;;0.20;0.00;;
2051434;316;C115_G1;;bus;white;1666527055360;1666527055480;463.10;463.10;463.10;;0.12;0.00;;
2051444;10;C115_G1;;car;red;1666527058640;1666527058740;606.69;601.67;610.04;;0.10;0.00;;
2053916;2472;C115_G1;;car;black;1666527466140;1666527466500;236.55;236.55;236.55;;0.36;0.00;;
2054110;194;C115_G1;;car;black;1666527565580;1666527565680;448.14;448.11;448.15;;0.10;0.00;;
2054118;8;C115_G1;;car;black;1666527568960;1666527569140;358.29;353.66;374.49;;0.18;0.00;;
2054550;432;C115_G1;;car;silver;1666527745800;1666527745920;501.47;498.62;515.71;;0.12;0.00;;
2055326;776;C115_G1;;car;silver;1666527927920;1666527928120;482.28;481.26;491.45;;0.20;0.00;;
2055441;115;C115_G1;;car;black;1666527965520;1666527965640;523.66;523.66;523.66;;0.12;0.00;;
2055580;139;C115_G1;;car;silver;1666528040460;1666528040580;576.71;576.71;576.71;;0.12;0.00;;
2055763;183;C115_G1;;car;black;1666528076100;1666528076140;549.77;549.77;549.77;;0.04;0.00;;
2056449;686;C115_G1;;car;silver;1666528247400;1666528247520;624.13;624.13;624.13;;0.12;0.00;;
2056706;257;C115_G1;;car;silver;1666528339900;1666528340000;543.64;543.64;543.64;;0.10;0.00;;
2057129;423;C115_G1;;car;black;1666528437320;1666528437380;481.63;481.63;481.63;;0.06;0.00;;
2057407;278;C115_G1;;car;black;1666528516220;1666528516600;373.98;358.04;509.44;;0.38;0.00;;
2058021;614;C115_G1;;car;white;1666528734720;1666528734960;437.35;418.28;450.97;;0.24;0.00;;
2058028;7;C115_G1;;car;black;1666528737440;1666528737580;277.35;277.35;277.35;;0.14;0.00;;
2058233;205;C115_G1;;car;silver;1666528800640;1666528800660;504.58;504.58;504.58;;0.02;0.00;;
2059964;1731;C115_G1;;car;silver;1666529263880;1666529263920;603.22;603.22;603.22;;0.04;0.00;;
2060372;408;C115_G1;;car;white;1666529412080;1666529412260;461.17;459.21;476.86;;0.18;0.00;;
2060646;274;C115_G1;;light;white;1666529538300;1666529538380;480.11;476.58;490.71;;0.08;0.00;;
2060679;33;C115_G1;;car;black;1666529548560;1666529548760;331.21;322.29;340.13;;0.20;0.00;;
2061302;623;C115_G1;;car;black;1666529761700;1666529761820;509.52;509.52;509.52;;0.12;0.00;;
2061333;31;C115_G1;;car;white;1666529769940;1666529769960;523.37;523.37;523.37;;0.02;0.00;;
2062127;794;C115_G1;;light;white;1666530024600;1666530024700;579.71;572.29;590.84;;0.10;0.00;;
2062198;71;C115_G1;;car;black;1666530042900;1666530043020;482.69;482.69;482.69;;0.12;0.00;;
2063135;937;C115_G1;;car;silver;1666530370940;1666530371160;407.03;402.19;412.85;;0.22;0.00;;
2063151;16;C115_G1;;car;silver;1666530380580;1666530380780;360.85;360.85;360.85;;0.20;0.00;;
2064137;986;C115_G1;;light;white;1666530658200;1666530658260;417.57;417.57;417.57;;0.06;0.00;;
2064437;300;C115_G1;;heavy;white;1666530734500;1666530734520;368.35;368.35;368.35;;0.02;0.00;;
2064520;83;C115_G1;;car;red;1666530744700;1666530744780;456.97;456.97;456.97;;0.08;0.00;;
2065337;817;C115_G1;;car;silver;1666530945300;1666530945380;448.74;448.74;448.74;;0.08;0.00;;
2068398;3061;C115_G1;;car;black;1666531733380;1666531733460;439.64;439.64;439.64;;0.08;0.00;;
2068944;546;C115_G1;;car;black;1666531901160;1666531901180;470.32;470.32;470.32;;0.02;0.00;;
2068995;51;C115_G1;;car;black;1666531915640;1666531915780;533.29;533.29;533.29;;0.14;0.00;;
2069455;460;C115_G1;;bus;silver;1666532050840;1666532050900;1121.99;1119.20;1123.39;;0.06;0.00;;
2070266;811;C115_G1;;car;silver;1666532272020;1666532272040;459.52;459.52;459.52;;0.02;0.00;;
2070362;96;C115_G1;;car;silver;1666532307120;1666532307140;415.52;415.52;415.52;;0.02;0.00;;
2070665;303;C115_G1;;car;silver;1666532419860;1666532420000;593.32;584.68;614.91;;0.14;0.00;;
2070759;94;C115_G1;;car;silver;1666532444320;1666532444440;410.52;410.52;410.52;;0.12;0.00;;
2071244;485;C115_G1;;car;silver;1666532562940;1666532563040;466.88;466.88;466.88;;0.10;0.00;;
2071453;209;C115_G1;;car;white;1666532602840;1666532603020;486.11;486.11;486.11;;0.18;0.00;;
2071555;102;C115_G1;;car;silver;1666532627740;1666532627820;402.16;402.16;402.16;;0.08;0.00;;
2071825;270;C115_G1;;car;silver;1666532698740;1666532698860;504.69;504.69;504.69;;0.12;0.00;;
2073429;1604;C115_G1;;car;silver;1666533020780;1666533020960;429.54;429.54;429.54;;0.18;0.00;;
2073440;11;C115_G1;;car;white;1666533027740;1666533027920;444.40;433.89;465.41;;0.18;0.00;;
2073470;30;C115_G1;;car;white;1666533034620;1666533034820;369.42;369.38;369.79;;0.20;0.00;;
2073617;147;C115_G1;;car;silver;1666533086120;1666533086320;429.94;423.86;444.11;;0.20;0.00;;
2073699;82;C115_G1;;car;red;1666533116180;1666533116240;475.79;475.79;475.79;;0.06;0.00;;
2073775;76;C115_G1;;car;black;1666533139800;1666533139820;529.55;529.55;529.55;;0.02;0.00;;
2073999;224;C115_G1;;car;black;1666533167640;1666533167680;444.12;444.12;444.12;;0.04;0.00;;
2074099;100;C115_G1;;car;black;1666533232260;1666533232300;437.92;437.92;437.92;;0.04;0.00;;
2074572;473;C115_G1;;car;black;1666533410100;1666533410300;513.55;513.55;513.55;;0.20;0.00;;
2074908;336;C115_G1;;car;silver;1666533525700;1666533525720;497.54;497.54;497.54;;0.02;0.00;;
2075158;250;C115_G1;;car;black;1666533602600;1666533602740;539.45;528.07;544.00;;0.14;0.00;;
2075279;121;C115_G1;;car;silver;1666533637880;1666533638040;565.11;549.43;567.36;;0.16;0.00;;
2075488;209;C115_G1;;car;silver;1666533726220;1666533726360;500.91;500.91;500.91;;0.14;0.00;;
2075884;396;C115_G1;;car;black;1666533849940;1666533850040;598.60;596.17;608.31;;0.10;0.00;;
2075915;31;C115_G1;;car;black;1666533868760;1666533868860;539.86;539.86;539.86;;0.10;0.00;;
2076066;151;C115_G1;;car;black;1666533943780;1666533943900;523.55;502.07;527.84;;0.12;0.00;;
2076093;27;C115_G1;;car;black;1666533954320;1666533954400;325.75;325.76;325.76;;0.08;0.00;;
2076785;692;C115_G1;;car;silver;1666534264320;1666534264500;528.36;525.38;552.24;;0.18;0.00;;
2076834;49;C115_G1;;car;black;1666534279100;1666534279260;470.32;468.06;472.58;;0.16;0.00;;
2076984;150;C115_G1;;car;black;1666534321160;1666534321360;537.20;519.75;541.56;;0.20;0.00;;
2077062;78;C115_G1;;car;black;1666534350600;1666534350740;510.69;510.69;510.69;;0.14;0.00;;
2077333;271;C115_G1;;car;white;1666534438600;1666534438780;431.55;431.55;431.55;;0.18;0.00;;
2077627;294;C115_G1;;car;black;1666534516080;1666534516100;526.69;526.69;526.69;;0.02;0.00;;
2078350;723;C115_G1;;car;black;1666534779980;1666534780120;388.22;386.57;388.87;;0.14;0.00;;
2078410;60;C115_G1;;car;silver;1666534800380;1666534800540;583.30;574.44;584.56;;0.16;0.00;;
2078498;88;C115_G1;;car;silver;1666534826920;1666534826980;469.18;469.18;469.18;;0.06;0.00;;
2078813;315;C115_G1;;car;silver;1666534946360;1666534946420;317.79;317.79;317.79;;0.06;0.00;;
2080288;1475;C115_G1;;car;white;1666535278920;1666535279060;488.70;486.30;491.90;;0.14;0.00;;
2080294;6;C115_G1;;light;white;1666535281500;1666535281520;375.46;375.46;375.46;;0.02;0.00;;
2080301;7;C115_G1;;car;silver;1666535297780;1666535297860;542.66;542.66;542.66;;0.08;0.00;;
2080374;73;C115_G1;;car;black;1666535320400;1666535320440;414.43;414.43;414.43;;0.04;0.00;;
2080917;543;C115_G1;;car;white;1666535477460;1666535477620;589.59;587.40;604.90;;0.16;0.00;;
2080996;79;C115_G1;;car;black;1666535518160;1666535518320;451.83;448.79;460.94;;0.16;0.00;;
2081115;119;C115_G1;;car;red;1666535540500;1666535540520;563.56;563.56;563.56;;0.02;0.00;;
2081143;28;C115_G1;;car;white;1666535546340;1666535546540;370.38;366.79;378.77;;0.20;0.00;;
2081275;132;C115_G1;;car;red;1666535568080;1666535568120;446.18;446.18;446.18;;0.04;0.00;;
2081389;114;C115_G1;;car;blue;1666535597660;1666535597820;569.40;564.64;577.33;;0.16;0.00;;
2081479;90;C115_G1;;car;silver;1666535624160;1666535624260;608.62;608.62;608.62;;0.10;0.00;;
2081615;136;C115_G1;;car;silver;1666535676980;1666535677040;458.25;458.25;458.25;;0.06;0.00;;
2081777;162;C115_G1;;car;white;1666535715880;1666535715980;405.49;405.49;405.49;;0.10;0.00;;
2082368;591;C115_G1;;car;black;1666535910900;1666535910920;501.18;501.18;501.18;;0.02;0.00;;
2082413;45;C115_G1;;car;silver;1666535929180;1666535929260;507.77;507.77;507.77;;0.08;0.00;;
