C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS;=DATEVALUE(MID(A1,1,10))+TIMEVALUE(MID(A1,12,8));1661878800000;;;;;END_TIMESTAMP;;;
C115_G1;1657210000000;1665234953080;85;719;21070;202;848;364;ok;;;;;;;2022-10-29T13:54:43.980Z;1667051683000;1816729920;21,02696667
C115_G1;1657210000000;1665234967700;85;719;21071;202;848;364;ok;;;;;;;2022-10-29T13:58:21.320Z;1667051901000;1816933300;21,0293206
C115_G1;1657210000000;1665234980960;85;719;21072;202;848;364;ok;;;;;;;2022-10-29T13:58:25.320Z;1667051905000;1816924040;21,02921343
C115_G1;1657210000000;1665235005440;85;719;21073;202;848;364;ok;;;;;;;2022-10-29T13:58:29.180Z;1667051909000;1816903560;21,02897639
C115_G1;1657210000000;1665235121040;85;719;21074;202;848;364;ok;;;;;;;2022-10-29T14:00:26.040Z;1667052026000;1816904960;21,02899259
C115_G1;1657210000000;1665235129200;85;719;21075;202;848;364;ok;;;;;;;2022-10-29T14:00:33.260Z;1667052033000;1816903800;21,02897917
C115_G1;1657210000000;1665235161160;85;719;21076;202;848;364;ok;;;;;;;2022-10-29T14:03:15.180Z;1667052195000;1817033840;21,03048426
C115_G1;1657210000000;1665235201620;85;719;21077;202;848;364;ok;;;;;;;2022-10-29T14:03:23.420Z;1667052203000;1817001380;21,03010856
C115_G1;1657210000000;1665235296140;85;719;21078;202;848;364;ok;;;;;;;2022-10-29T14:04:02.220Z;1667052242000;1816945860;21,02946597
C115_G1;1657210000000;1665235304640;85;719;21079;202;848;364;ok;;;;;;;2022-10-29T14:06:58.060Z;1667052418000;1817113360;21,03140463
C115_G1;1657210000000;1665235309060;85;719;21080;202;848;364;ok;;;;;;;2022-10-29T14:07:20.360Z;1667052440000;1817130940;21,0316081
C115_G1;1657210000000;1665235402560;85;719;21081;202;848;364;ok;;;;;;;2022-10-29T14:08:23.680Z;1667052503000;1817100440;21,03125509
C115_G1;1657210000000;1665235419220;85;719;21081;202;849;364;ok;;;;;;;2022-10-29T14:08:25.680Z;1667052505000;1817085780;21,03108542
C115_G1;1657210000000;1665235494720;85;719;21082;202;849;364;ok;;;;;;;2022-10-29T14:08:32.860Z;1667052512000;1817017280;21,03029259
C115_G1;1657210000000;1665235920400;85;719;21083;202;849;364;ok;;;;;;;2022-10-29T14:08:57.480Z;1667052537000;1816616600;21,02565509
C115_G1;1657210000000;1665236034980;85;719;21084;202;849;364;ok;;;;;;;2022-10-29T14:09:59.680Z;1667052599000;1816564020;21,02504653
C115_G1;1657210000000;1665236046880;85;719;21085;202;849;364;ok;;;;;;;2022-10-29T14:10:08.180Z;1667052608000;1816561120;21,02501296
C115_G1;1657210000000;1665236081220;85;719;21086;202;849;364;ok;;;;;;;2022-10-29T14:10:27.800Z;1667052627000;1816545780;21,02483542
C115_G1;1657210000000;1665236086660;85;719;21087;202;849;364;ok;;;;;;;2022-10-29T14:12:40.800Z;1667052760000;1816673340;21,02631181
C115_G1;1657210000000;1665236105360;85;719;21088;202;849;364;ok;;;;;;;2022-10-29T14:13:36.540Z;1667052816000;1816710640;21,02674352
C115_G1;1657210000000;1665236126780;85;719;21089;202;849;364;ok;;;;;;;2022-10-29T14:13:55.980Z;1667052835000;1816708220;21,02671551
C115_G1;1657210000000;1665236171320;85;719;21089;202;850;364;ok;;;;;;;2022-10-29T14:15:09.600Z;1667052909000;1816737680;21,02705648
C115_G1;1657210000000;1665236177440;85;719;21090;202;850;364;ok;;;;;;;2022-10-29T14:18:59.980Z;1667053139000;1816961560;21,02964769
C115_G1;1657210000000;1665236241360;85;719;21091;202;850;364;ok;;;;;;;2022-10-29T14:19:50.040Z;1667053190000;1816948640;21,02949815
C115_G1;1657210000000;1665236250540;85;719;21092;202;850;364;ok;;;;;;;2022-10-29T14:22:46.740Z;1667053366000;1817115460;21,03142894
C115_G1;1657210000000;1665236322960;85;719;21093;202;850;364;ok;;;;;;;2022-10-29T14:22:50.020Z;1667053370000;1817047040;21,03063704
C115_G1;1657210000000;1665236336220;85;719;21094;202;850;364;ok;;;;;;;2022-10-29T14:22:53.020Z;1667053373000;1817036780;21,03051829
C115_G1;1657210000000;1665236357980;85;719;21095;202;850;364;ok;;;;;;;2022-10-29T14:24:19.060Z;1667053459000;1817101020;21,03126181
C115_G1;1657210000000;1665236540220;85;719;21096;202;850;364;ok;;;;;;;2022-10-29T14:27:13.660Z;1667053633000;1817092780;21,03116644
C115_G1;1657210000000;1665236546680;85;719;21097;202;850;364;ok;;;;;;;2022-10-29T14:28:37.640Z;1667053717000;1817170320;21,03206389
C115_G1;1657210000000;1665236648680;85;719;21098;202;850;364;ok;;;;;;;2022-10-29T14:28:40.280Z;1667053720000;1817071320;21,03091806
C115_G1;1657210000000;1665236666020;85;719;21099;202;850;364;ok;;;;;;;2022-10-29T14:30:05.280Z;1667053805000;1817138980;21,03170116
C115_G1;1657210000000;1665236671800;85;719;21100;202;850;364;ok;;;;;;;2022-10-29T14:30:11.220Z;1667053811000;1817139200;21,0317037
C115_G1;1657210000000;1665236689140;85;719;21101;202;850;364;ok;;;;;;;2022-10-29T14:32:27.400Z;1667053947000;1817257860;21,03307708
C115_G1;1657210000000;1665236722120;85;719;21102;202;850;364;ok;;;;;;;2022-10-29T14:33:07.700Z;1667053987000;1817264880;21,03315833
C115_G1;1657210000000;1665236751360;85;719;21103;202;850;364;ok;;;;;;;2022-10-29T14:48:34.800Z;1667054914000;1818162640;21,04354907
C115_G1;1657210000000;1665236760880;85;719;21104;202;850;364;ok;;;;;;;2022-10-29T14:48:37.780Z;1667054917000;1818156120;21,04347361
C115_G1;1657210000000;1665236881940;85;719;21105;202;850;364;ok;;;;;;;2022-10-29T14:49:30.420Z;1667054970000;1818088060;21,04268588
C115_G1;1657210000000;1665236884320;85;719;21106;202;850;364;ok;;;;;;;2022-10-29T14:50:24.100Z;1667055024000;1818139680;21,04328333
C115_G1;1657210000000;1665236919000;85;719;21107;202;850;364;ok;;;;;;;2022-10-29T14:52:31.060Z;1667055151000;1818232000;21,04435185
C115_G1;1657210000000;1665236924100;85;719;21108;202;850;364;ok;;;;;;;2022-10-29T14:53:10.040Z;1667055190000;1818265900;21,04474421
C115_G1;1657210000000;1665236926140;85;719;21109;202;850;364;ok;;;;;;;2022-10-29T14:54:42.820Z;1667055282000;1818355860;21,04578542
C115_G1;1657210000000;1665236964560;85;719;21110;202;850;364;ok;;;;;;;2022-10-29T14:54:49.420Z;1667055289000;1818324440;21,04542176
C115_G1;1657210000000;1665236985640;85;719;21111;202;850;364;ok;;;;;;;2022-10-29T14:56:44.680Z;1667055404000;1818418360;21,0465088
C115_G1;1657210000000;1665237015220;85;719;21112;202;850;364;ok;;;;;;;2022-10-29T14:56:48.300Z;1667055408000;1818392780;21,04621273
C115_G1;1657210000000;1665237030520;85;719;21113;202;850;364;ok;;;;;;;2022-10-29T14:57:13.300Z;1667055433000;1818402480;21,046325
C115_G1;1657210000000;1665237061800;85;719;21114;202;850;364;ok;;;;;;;2022-10-29T14:57:24.840Z;1667055444000;1818382200;21,04609028
C115_G1;1657210000000;1665237074380;85;719;21115;202;850;364;ok;;;;;;;2022-10-29T14:58:09.000Z;1667055489000;1818414620;21,04646551
C115_G1;1657210000000;1665237089000;85;719;21116;202;850;364;ok;;;;;;;2022-10-29T14:58:18.580Z;1667055498000;1818409000;21,04640046
C115_G1;1657210000000;1665237182160;85;719;21117;202;850;364;ok;;;;;;;2022-10-29T14:58:26.020Z;1667055506000;1818323840;21,04541481
C115_G1;1657210000000;1665237214460;85;719;21118;202;850;364;ok;;;;;;;2022-10-29T14:58:52.420Z;1667055532000;1818317540;21,0453419
C115_G1;1657210000000;1665237236560;85;719;21119;202;850;364;ok;;;;;;;2022-10-29T14:59:53.180Z;1667055593000;1818356440;21,04579213
C115_G1;1657210000000;1665237252540;85;719;21120;202;850;364;ok;;;;;;;2022-10-29T15:00:25.180Z;1667055625000;1818372460;21,04597755
C115_G1;1657210000000;1665237264100;85;719;21121;202;850;364;ok;;;;;;;2022-10-29T15:00:29.720Z;1667055629000;1818364900;21,04589005
C115_G1;1657210000000;1665237368480;85;719;21122;202;850;364;ok;;;;;;;2022-10-29T15:00:44.340Z;1667055644000;1818275520;21,04485556
C115_G1;1657210000000;1665237419480;85;719;21123;202;850;364;ok;;;;;;;2022-10-29T15:02:22.100Z;1667055742000;1818322520;21,04539954
C115_G1;1657210000000;1665237423220;85;719;21124;202;850;364;ok;;;;;;;2022-10-29T15:03:36.400Z;1667055816000;1818392780;21,04621273
C115_G1;1657210000000;1665237454160;85;719;21125;202;850;364;ok;;;;;;;2022-10-29T15:03:48.740Z;1667055828000;1818373840;21,04599352
C115_G1;1657210000000;1665237564660;85;719;21126;202;850;364;ok;;;;;;;2022-10-29T15:03:49.320Z;1667055829000;1818264340;21,04472616
C115_G1;1657210000000;1665237569080;85;719;21127;202;850;364;ok;;;;;;;2022-10-29T15:04:54.580Z;1667055894000;1818324920;21,04542731
C115_G1;1657210000000;1665237569420;85;719;21126;202;850;364;ok;;;;;;;2022-10-29T15:05:10.900Z;1667055910000;1818340580;21,04560856
C115_G1;1657210000000;1665237570780;85;719;21127;202;850;364;ok;;;;;;;2022-10-29T15:05:18.280Z;1667055918000;1818347220;21,04568542
C115_G1;1657210000000;1665237571120;85;719;21126;202;850;364;ok;;;;;;;2022-10-29T15:06:55.400Z;1667056015000;1818443880;21,04680417
C115_G1;1657210000000;1665237572820;85;719;21127;202;850;364;ok;;;;;;;2022-10-29T15:07:08.740Z;1667056028000;1818455180;21,04693495
C115_G1;1657210000000;1665237640480;85;719;21128;202;850;364;ok;;;;;;;2022-10-29T15:08:35.000Z;1667056115000;1818474520;21,0471588
C115_G1;1657210000000;1665237722080;85;719;21129;202;850;364;ok;;;;;;;2022-10-29T15:09:20.400Z;1667056160000;1818437920;21,04673519
C115_G1;1657210000000;1665237818640;85;719;21130;202;850;364;ok;;;;;;;2022-10-29T15:09:25.540Z;1667056165000;1818346360;21,04567546
C115_G1;1657210000000;1665237851280;85;719;21131;202;850;364;ok;;;;;;;2022-10-29T15:13:01.400Z;1667056381000;1818529720;21,04779769
C115_G1;1657210000000;1665237911460;85;719;21132;202;850;364;ok;;;;;;;2022-10-29T15:13:04.520Z;1667056384000;1818472540;21,04713588
C115_G1;1657210000000;1665237933560;85;719;21133;202;850;364;ok;;;;;;;2022-10-29T15:14:31.480Z;1667056471000;1818537440;21,04788704
C115_G1;1657210000000;1665237970620;85;719;21134;202;850;364;ok;;;;;;;2022-10-29T15:18:05.280Z;1667056685000;1818714380;21,04993495
C115_G1;1657210000000;1665238071600;85;719;21134;202;851;364;ok;;;;;;;2022-10-29T15:18:16.900Z;1667056696000;1818624400;21,04889352
C115_G1;1657210000000;1665238137220;85;719;21135;202;851;364;ok;;;;;;;2022-10-29T15:21:49.440Z;1667056909000;1818771780;21,05059931
C115_G1;1657210000000;1665238139260;85;719;21136;202;851;364;ok;;;;;;;2022-10-29T15:22:03.760Z;1667056923000;1818783740;21,05073773
C115_G1;1657210000000;1665238184140;85;719;21137;202;851;364;ok;;;;;;;2022-10-29T15:22:13.200Z;1667056933000;1818748860;21,05033403
C115_G1;1657210000000;1665238205920;85;719;21138;202;851;364;ok;;;;;;;2022-10-29T15:22:15.280Z;1667056935000;1818729080;21,05010509
C115_G1;1657210000000;1665238339200;85;719;21139;202;851;364;ok;;;;;;;2022-10-29T15:24:00.860Z;1667057040000;1818700800;21,04977778
C115_G1;1657210000000;1665238359260;85;719;21140;202;851;364;ok;;;;;;;2022-10-29T15:25:35.100Z;1667057135000;1818775740;21,05064514
C115_G1;1657210000000;1665238421140;85;719;21141;202;851;364;ok;;;;;;;2022-10-29T15:26:49.120Z;1667057209000;1818787860;21,05078542
C115_G1;1657210000000;1665238458540;85;719;21142;202;851;364;ok;;;;;;;2022-10-29T15:27:56.680Z;1667057276000;1818817460;21,05112801
C115_G1;1657210000000;1665238471120;85;719;21143;202;851;364;ok;;;;;;;2022-10-29T15:33:07.020Z;1667057587000;1819115880;21,05458194
C115_G1;1657210000000;1665238473840;85;719;21144;202;851;364;ok;;;;;;;2022-10-29T15:33:26.440Z;1667057606000;1819132160;21,05477037
C115_G1;1657210000000;1665238531980;85;719;21145;202;851;364;ok;;;;;;;2022-10-29T15:33:39.000Z;1667057619000;1819087020;21,05424792
C115_G1;1657210000000;1665238534020;85;719;21146;202;851;364;ok;;;;;;;2022-10-29T15:33:45.740Z;1667057625000;1819090980;21,05429375
C115_G1;1657210000000;1665238598280;85;719;21147;202;851;364;ok;;;;;;;2022-10-29T15:37:55.640Z;1667057875000;1819276720;21,05644352
C115_G1;1657210000000;1665238630920;85;719;21148;202;851;364;ok;;;;;;;2022-10-29T15:38:11.180Z;1667057891000;1819260080;21,05625093
C115_G1;1657210000000;1665238716940;85;719;21149;202;851;364;ok;;;;;;;2022-10-29T15:41:06.100Z;1667058066000;1819349060;21,05728079
C115_G1;1657210000000;1665238739380;85;719;21150;202;851;364;ok;;;;;;;2022-10-29T15:51:14.520Z;1667058674000;1819934620;21,0640581
C115_G1;1657210000000;1665238764880;85;719;21151;202;851;364;ok;;;;;;;2022-10-29T15:53:04.060Z;1667058784000;1820019120;21,06503611
C115_G1;1657210000000;1665238875040;85;719;21152;202;851;364;ok;;;;;;;2022-10-29T15:55:07.620Z;1667058907000;1820031960;21,06518472
C115_G1;1657210000000;1665238876740;85;719;21153;202;851;364;ok;;;;;;;2022-10-29T15:56:49.540Z;1667059009000;1820132260;21,0663456
C115_G1;1657210000000;1665238879460;85;719;21154;202;851;364;ok;;;;;;;2022-10-29T15:58:57.180Z;1667059137000;1820257540;21,0677956
C115_G1;1657210000000;1665238916180;85;719;21155;202;851;364;ok;;;;;;;2022-10-29T15:59:01.000Z;1667059141000;1820224820;21,0674169
C115_G1;1657210000000;1665238990300;85;719;21156;202;851;364;ok;;;;;;;2022-10-29T15:59:55.660Z;1667059195000;1820204700;21,06718403
C115_G1;1657210000000;1665239013420;85;719;21157;202;851;364;ok;;;;;;;2022-10-29T16:00:05.440Z;1667059205000;1820191580;21,06703218
C115_G1;1657210000000;1665239052180;85;719;21158;202;851;364;ok;;;;;;;2022-10-29T16:00:46.960Z;1667059246000;1820193820;21,0670581
C115_G1;1657210000000;1665239076660;85;719;21159;202;851;364;ok;;;;;;;2022-10-29T16:05:08.600Z;1667059508000;1820431340;21,06980718
C115_G1;1657210000000;1665239155880;85;719;21160;202;851;364;ok;;;;;;;2022-10-29T16:07:13.180Z;1667059633000;1820477120;21,07033704
C115_G1;1657210000000;1665239170840;85;719;21161;202;851;364;ok;;;;;;;2022-10-29T16:08:43.480Z;1667059723000;1820552160;21,07120556
C115_G1;1657210000000;1665239209600;85;719;21162;202;851;364;ok;;;;;;;2022-10-29T16:12:26.260Z;1667059946000;1820736400;21,07333796
C115_G1;1657210000000;1665239292220;85;719;21163;202;851;364;ok;;;;;;;2022-10-29T16:13:54.280Z;1667060034000;1820741780;21,07340023
C115_G1;1657210000000;1665239351040;85;719;21164;202;851;364;ok;;;;;;;2022-10-29T16:15:07.060Z;1667060107000;1820755960;21,07356435
C115_G1;1657210000000;1665239369060;85;719;21165;202;851;364;ok;;;;;;;2022-10-29T16:15:18.400Z;1667060118000;1820748940;21,0734831
C115_G1;1657210000000;1665239374500;85;719;21166;202;851;364;ok;;;;;;;2022-10-29T16:15:23.260Z;1667060123000;1820748500;21,07347801
C115_G1;1657210000000;1665239409520;85;719;21167;202;851;364;ok;;;;;;;2022-10-29T16:24:42.100Z;1667060682000;1821272480;21,07954259
C115_G1;1657210000000;1665239413260;85;719;21168;202;851;364;ok;;;;;;;2022-10-29T16:25:52.300Z;1667060752000;1821338740;21,08030949
C115_G1;1657210000000;1665239446240;85;719;21169;202;851;364;ok;;;;;;;2022-10-29T16:25:55.220Z;1667060755000;1821308760;21,0799625
C115_G1;1657210000000;1665239483300;85;719;21170;202;851;364;ok;;;;;;;2022-10-29T16:26:48.280Z;1667060808000;1821324700;21,08014699
C115_G1;1657210000000;1665239511180;85;719;21171;202;851;364;ok;;;;;;;2022-10-29T16:28:02.260Z;1667060882000;1821370820;21,08068079
C115_G1;1657210000000;1665239518660;85;719;21172;202;851;364;ok;;;;;;;2022-10-29T16:29:51.460Z;1667060991000;1821472340;21,08185579
C115_G1;1657210000000;1665239543480;85;719;21173;202;851;364;ok;;;;;;;2022-10-29T16:34:43.980Z;1667061283000;1821739520;21,08494815
C115_G1;1657210000000;1665239556420;85;719;21174;202;851;364;ok;;;;;;;2022-10-29T16:34:53.740Z;1667061293000;1821736580;21,08491412
C115_G1;1657210000000;1665239640060;85;719;21175;202;851;364;ok;;;;;;;2022-10-29T16:34:54.420Z;1667061294000;1821653940;21,08395764
C115_G1;1657210000000;1665239694460;85;719;21176;202;851;364;ok;;;;;;;2022-10-29T16:45:05.860Z;1667061905000;1822210540;21,09039977
C115_G1;1657210000000;1665239710440;85;719;21177;202;851;364;ok;;;;;;;2022-10-29T16:48:51.580Z;1667062131000;1822420560;21,09283056
C115_G1;1657210000000;1665239722000;85;719;21178;202;851;364;ok;;;;;;;2022-10-29T16:53:55.060Z;1667062435000;1822713000;21,09621528
C115_G1;1657210000000;1665239739000;85;719;21179;202;851;364;ok;;;;;;;2022-10-29T16:53:56.680Z;1667062436000;1822697000;21,09603009
C115_G1;1657210000000;1665239750220;85;719;21180;202;851;364;ok;;;;;;;2022-10-29T16:57:49.940Z;1667062669000;1822918780;21,09859699
C115_G1;1657210000000;1665239795100;85;719;21181;202;851;364;ok;;;;;;;2022-10-29T16:59:10.020Z;1667062750000;1822954900;21,09901505
C115_G1;1657210000000;1665239798160;85;719;21182;202;851;364;ok;;;;;;;2022-10-29T16:59:10.760Z;1667062750000;1822951840;21,09897963
C115_G1;1657210000000;1665239806660;85;719;21183;202;851;364;ok;;;;;;;2022-10-29T16:59:40.600Z;1667062780000;1822973340;21,09922847
C115_G1;1657210000000;1665239818560;85;719;21184;202;851;364;ok;;;;;;;2022-10-29T17:09:46.200Z;1667063386000;1823567440;21,10610463
C115_G1;1657210000000;1665239945720;85;719;21185;202;851;364;ok;;;;;;;2022-10-29T17:10:23.220Z;1667063423000;1823477280;21,10506111
C115_G1;1657210000000;1665240102460;85;720;21185;202;851;364;ok;;;;;;;2022-10-29T17:15:06.940Z;1667063706000;1823603540;21,10652245
C115_G1;1657210000000;1665240116740;85;720;21186;202;851;364;ok;;;;;;;2022-10-29T17:25:07.600Z;1667064307000;1824190260;21,11331319
C115_G1;1657210000000;1665240174200;85;720;21187;202;851;364;ok;;;;;;;2022-10-29T17:31:18.340Z;1667064678000;1824503800;21,11694213
C115_G1;1657210000000;1665240206840;85;720;21188;202;851;364;ok;;;;;;;2022-10-29T17:33:37.960Z;1667064817000;1824610160;21,11817315
C115_G1;1657210000000;1665240208880;85;720;21189;202;851;364;ok;;;;;;;2022-10-29T17:36:53.860Z;1667065013000;1824804120;21,12041806
C115_G1;1657210000000;1665240222140;85;720;21190;202;851;364;ok;;;;;;;2022-10-29T17:38:33.120Z;1667065113000;1824890860;21,12142199
C115_G1;1657210000000;1665240250020;85;720;21191;202;851;364;ok;;;;;;;2022-10-29T17:38:35.500Z;1667065115000;1824864980;21,12112245
C115_G1;1657210000000;1665240257160;85;720;21192;202;851;364;ok;;;;;;;2022-10-29T17:39:43.620Z;1667065183000;1824925840;21,12182685
C115_G1;1657210000000;1665240398260;85;720;21193;202;851;364;ok;;;;;;;2022-10-29T17:40:08.900Z;1667065208000;1824809740;21,1204831
C115_G1;1657210000000;1665240462860;85;720;21194;202;851;364;ok;;;;;;;2022-10-29T17:47:46.920Z;1667065666000;1825203140;21,12503634
C115_G1;1657210000000;1665240553300;85;720;21195;202;851;364;ok;;;;;;;2022-10-29T17:47:50.440Z;1667065670000;1825116700;21,12403588
C115_G1;1657210000000;1665240579820;85;720;21196;202;851;364;ok;;;;;;;2022-10-29T17:49:27.540Z;1667065767000;1825187180;21,12485162
C115_G1;1657210000000;1665240591380;85;720;21197;202;851;364;ok;;;;;;;2022-10-29T17:54:43.340Z;1667066083000;1825491620;21,12837523
C115_G1;1657210000000;1665240609060;85;720;21197;202;852;364;ok;;;;;;;2022-10-29T17:55:06.860Z;1667066106000;1825496940;21,12843681
C115_G1;1657210000000;1665240638980;85;720;21198;202;852;364;ok;;;;;;;2022-10-29T17:55:24.040Z;1667066124000;1825485020;21,12829884
C115_G1;1657210000000;1665240679780;85;720;21199;202;852;364;ok;;;;;;;2022-10-29T17:55:27.460Z;1667066127000;1825447220;21,12786134
C115_G1;1657210000000;1665240738940;85;720;21199;202;852;365;ok;;;;;;;2022-10-29T18:00:14.400Z;1667066414000;1825675060;21,13049838
C115_G1;1657210000000;1665240806940;85;720;21200;202;852;365;ok;;;;;;;2022-10-29T18:02:00.400Z;1667066520000;1825713060;21,13093819
C115_G1;1657210000000;1665240922220;85;720;21201;202;852;365;ok;;;;;;;2022-10-29T18:04:51.340Z;1667066691000;1825768780;21,1315831
C115_G1;1657210000000;1665240953160;85;720;21202;202;852;365;ok;;;;;;;2022-10-29T18:08:59.160Z;1667066939000;1825985840;21,13409537
C115_G1;1657210000000;1665241043260;85;720;21202;202;853;365;ok;;;;;;;2022-10-29T18:08:59.980Z;1667066939000;1825895740;21,13305255
C115_G1;1657210000000;1665241118740;85;720;21203;202;853;365;ok;;;;;;;2022-10-29T18:18:11.560Z;1667067491000;1826372260;21,13856782
C115_G1;1657210000000;1665241148320;85;720;21204;202;853;365;ok;;;;;;;2022-10-29T18:19:25.160Z;1667067565000;1826416680;21,13908194
C115_G1;1657210000000;1665241185040;85;720;21205;202;853;365;ok;;;;;;;2022-10-29T18:27:23.140Z;1667068043000;1826857960;21,14418935
C115_G1;1657210000000;1665241191160;85;720;21206;202;853;365;ok;;;;;;;2022-10-29T18:27:24.000Z;1667068044000;1826852840;21,14413009
C115_G1;1657210000000;1665241194560;85;720;21206;202;854;365;ok;;;;;;;2022-10-29T18:27:50.920Z;1667068070000;1826875440;21,14439167
C115_G1;1657210000000;1665241195580;85;721;21206;202;853;365;ok;;;;;;;2022-10-29T18:27:52.520Z;1667068072000;1826876420;21,14440301
C115_G1;1657210000000;1665241298260;85;721;21207;202;853;365;ok;;;;;;;2022-10-29T18:28:39.820Z;1667068119000;1826820740;21,14375856
C115_G1;1657210000000;1665241329880;85;721;21208;202;853;365;ok;;;;;;;2022-10-29T18:28:44.480Z;1667068124000;1826794120;21,14345046
C115_G1;1657210000000;1665241591000;85;721;21209;202;853;365;ok;;;;;;;2022-10-29T18:31:07.200Z;1667068267000;1826676000;21,14208333
C115_G1;1657210000000;1665241659680;85;721;21210;202;853;365;ok;;;;;;;2022-10-29T18:34:34.660Z;1667068474000;1826814320;21,14368426
C115_G1;1657210000000;1665241662400;85;721;21211;202;853;365;ok;;;;;;;2022-10-29T18:34:42.680Z;1667068482000;1826819600;21,14374537
